run_id,case_id,generation_mode,trial_id,provider,provider_mode,scientific_llm_evidence,performance_evidence_scope,model,prompt_sha256,request_hash,raw_response_hash,parsed_plan_hash,cache_key,cache_hit,initial_json_valid,final_json_valid,initial_plan_valid,final_plan_valid,repair_rate,repair_count,provider_failure,artifact_dir
stub_frozen_20260721,fp2_cv_013_p20_bias_strong,deepseek_refinement,trial_02,deepseek-stub-v1,STUB,False,SOFTWARE_INTEGRATION_ONLY,deepseek-stub-v1,cb9c29f3d3ca93f4493c1477069d1b513996131143215817af0cdaf311c27d07,d6ea8c606111704604d93492d8462539ea65cba9b4fd50f8c54195290a96f035,a95d487e71fc20a7620b6ffe6eaf5dfd1f63b2426c905d9d1fe1467dc900cb7e,f40a095865f85cfa92c2f81eb88dad0bde82821f3535f8e5476ab9b822e62ec5,d1578002a65b9508d0ef15a4ff46bde1d20992030fc71fc41e68c13ba4cdfb75,False,True,True,True,True,False,0,False,E:\my_organisation\Memoire Maruba\code\Spec2Testbench\artifacts\llm_deepseek\stub_frozen_20260721\fp2_cv_013_p20_bias_strong\deepseek_refinement\trial_02
stub_frozen_20260721,fp2_cv_013_p20_bias_strong,deepseek_refinement,trial_03,deepseek-stub-v1,STUB,False,SOFTWARE_INTEGRATION_ONLY,deepseek-stub-v1,cb9c29f3d3ca93f4493c1477069d1b513996131143215817af0cdaf311c27d07,d6ea8c606111704604d93492d8462539ea65cba9b4fd50f8c54195290a96f035,a95d487e71fc20a7620b6ffe6eaf5dfd1f63b2426c905d9d1fe1467dc900cb7e,f40a095865f85cfa92c2f81eb88dad0bde82821f3535f8e5476ab9b822e62ec5,05f2eb8888f46ac895ae70b2e3c3f5b5379725d2d60412d54dabe75c4522a5b2,False,True,True,True,True,False,0,False,E:\my_organisation\Memoire Maruba\code\Spec2Testbench\artifacts\llm_deepseek\stub_frozen_20260721\fp2_cv_013_p20_bias_strong\deepseek_refinement\trial_03
stub_frozen_20260721,fp2_cv_019_p22_amplitude_strong,deepseek_refinement,trial_01,deepseek-stub-v1,STUB,False,SOFTWARE_INTEGRATION_ONLY,deepseek-stub-v1,cb9c29f3d3ca93f4493c1477069d1b513996131143215817af0cdaf311c27d07,4b80e98320ef2b1afe814da94aa5effef370d67b7a6a853038a1361cce6b6e0d,0d984e180200bd2c721e368d2e96b33c690a094d082b692823b793a6d6188df6,ce4e71294c644a1860a2959f71e58d8909bf495f2b9da4fdd959838c7441c3ec,9e70a7e3c51783c087f319e99b7a3b932e39d49ee740820304533775515476e3,False,True,True,True,True,False,0,False,E:\my_organisation\Memoire Maruba\code\Spec2Testbench\artifacts\llm_deepseek\stub_frozen_20260721\fp2_cv_019_p22_amplitude_strong\deepseek_refinement\trial_01
stub_frozen_20260721,fp2_cv_019_p22_amplitude_strong,deepseek_refinement,trial_02,deepseek-stub-v1,STUB,False,SOFTWARE_INTEGRATION_ONLY,deepseek-stub-v1,cb9c29f3d3ca93f4493c1477069d1b513996131143215817af0cdaf311c27d07,4b80e98320ef2b1afe814da94aa5effef370d67b7a6a853038a1361cce6b6e0d,0d984e180200bd2c721e368d2e96b33c690a094d082b692823b793a6d6188df6,ce4e71294c644a1860a2959f71e58d8909bf495f2b9da4fdd959838c7441c3ec,1b4a74097494e67603a4ef9afee5136152bb5c22c9136ef4a9803e0dff59764e,False,True,True,True,True,False,0,False,E:\my_organisation\Memoire Maruba\code\Spec2Testbench\artifacts\llm_deepseek\stub_frozen_20260721\fp2_cv_019_p22_amplitude_strong\deepseek_refinement\trial_02
stub_frozen_20260721,fp2_cv_019_p22_amplitude_strong,deepseek_refinement,trial_03,deepseek-stub-v1,STUB,False,SOFTWARE_INTEGRATION_ONLY,deepseek-stub-v1,cb9c29f3d3ca93f4493c1477069d1b513996131143215817af0cdaf311c27d07,4b80e98320ef2b1afe814da94aa5effef370d67b7a6a853038a1361cce6b6e0d,0d984e180200bd2c721e368d2e96b33c690a094d082b692823b793a6d6188df6,ce4e71294c644a1860a2959f71e58d8909bf495f2b9da4fdd959838c7441c3ec,51053f72b40cd0208fd29ddb631b525fd5505a6c343669813c82a8e3d4e01c54,False,True,True,True,True,False,0,False,E:\my_organisation\Memoire Maruba\code\Spec2Testbench\artifacts\llm_deepseek\stub_frozen_20260721\fp2_cv_019_p22_amplitude_strong\deepseek_refinement\trial_03
stub_frozen_20260721,fp2_cv_026_p07_output_strong,deepseek_refinement,trial_01,deepseek-stub-v1,STUB,False,SOFTWARE_INTEGRATION_ONLY,deepseek-stub-v1,cb9c29f3d3ca93f4493c1477069d1b513996131143215817af0cdaf311c27d07,0d519de4039bbf67a21b9478cb89f0c71c4596af29bc3437d10ce72c07ab9d79,01a027d824faff0e5e843ac6210a81fb380b00ec61c8eb36b9c7f4f72f5dc534,72d8fbe7178c8122e6d87dfc2868d18449638523b95a44e5878b4e93a23b5155,3fd96fc5de276d5133708eeddb2decf942656e58a3d16f2989fdefa9a0899aa8,False,True,True,True,True,False,0,False,E:\my_organisation\Memoire Maruba\code\Spec2Testbench\artifacts\llm_deepseek\stub_frozen_20260721\fp2_cv_026_p07_output_strong\deepseek_refinement\trial_01
stub_frozen_20260721,fp2_cv_026_p07_output_strong,deepseek_refinement,trial_02,deepseek-stub-v1,STUB,False,SOFTWARE_INTEGRATION_ONLY,deepseek-stub-v1,cb9c29f3d3ca93f4493c1477069d1b513996131143215817af0cdaf311c27d07,0d519de4039bbf67a21b9478cb89f0c71c4596af29bc3437d10ce72c07ab9d79,01a027d824faff0e5e843ac6210a81fb380b00ec61c8eb36b9c7f4f72f5dc534,72d8fbe7178c8122e6d87dfc2868d18449638523b95a44e5878b4e93a23b5155,2e233065121dd1097f77459fe99bffee0ad774cb1954d1502f4c28173c314e98,False,True,True,True,True,False,0,False,E:\my_organisation\Memoire Maruba\code\Spec2Testbench\artifacts\llm_deepseek\stub_frozen_20260721\fp2_cv_026_p07_output_strong\deepseek_refinement\trial_02
stub_frozen_20260721,fp2_cv_026_p07_output_strong,deepseek_refinement,trial_03,deepseek-stub-v1,STUB,False,SOFTWARE_INTEGRATION_ONLY,deepseek-stub-v1,cb9c29f3d3ca93f4493c1477069d1b513996131143215817af0cdaf311c27d07,0d519de4039bbf67a21b9478cb89f0c71c4596af29bc3437d10ce72c07ab9d79,01a027d824faff0e5e843ac6210a81fb380b00ec61c8eb36b9c7f4f72f5dc534,72d8fbe7178c8122e6d87dfc2868d18449638523b95a44e5878b4e93a23b5155,3ff7473110ed25bb365423f5c3c73cde37e1e2acd966e2997b86d3b7a4a7fd5b,False,True,True,True,True,False,0,False,E:\my_organisation\Memoire Maruba\code\Spec2Testbench\artifacts\llm_deepseek\stub_frozen_20260721\fp2_cv_026_p07_output_strong\deepseek_refinement\trial_03
stub_frozen_20260721,wrdata_nominal,deepseek_refinement,trial_01,deepseek-stub-v1,STUB,False,SOFTWARE_INTEGRATION_ONLY,deepseek-stub-v1,cb9c29f3d3ca93f4493c1477069d1b513996131143215817af0cdaf311c27d07,7a436f7b11c8c818313b03048e19a2f3bf616b44126df6172e65c700288c2300,7240ba597db479fbe91266c8cae3bd7ef472f158909c2e97d95de9697114ec5f,209fab89321a3fe3e053957c6e22f7673e6ed41b96a064f2856c8cff17995c27,9e05e750f40772cc0ab3889c0ce3548d6cd870752b5d467d241a013667917cd2,False,True,True,True,True,False,0,False,E:\my_organisation\Memoire Maruba\code\Spec2Testbench\artifacts\llm_deepseek\stub_frozen_20260721\wrdata_nominal\deepseek_refinement\trial_01
stub_frozen_20260721,wrdata_nominal,deepseek_refinement,trial_02,deepseek-stub-v1,STUB,False,SOFTWARE_INTEGRATION_ONLY,deepseek-stub-v1,cb9c29f3d3ca93f4493c1477069d1b513996131143215817af0cdaf311c27d07,7a436f7b11c8c818313b03048e19a2f3bf616b44126df6172e65c700288c2300,7240ba597db479fbe91266c8cae3bd7ef472f158909c2e97d95de9697114ec5f,209fab89321a3fe3e053957c6e22f7673e6ed41b96a064f2856c8cff17995c27,696952baf559ebd08148d681e26e263d5dc44dca1bc0b82b693094d912114114,False,True,True,True,True,False,0,False,E:\my_organisation\Memoire Maruba\code\Spec2Testbench\artifacts\llm_deepseek\stub_frozen_20260721\wrdata_nominal\deepseek_refinement\trial_02
stub_frozen_20260721,wrdata_nominal,deepseek_refinement,trial_03,deepseek-stub-v1,STUB,False,SOFTWARE_INTEGRATION_ONLY,deepseek-stub-v1,cb9c29f3d3ca93f4493c1477069d1b513996131143215817af0cdaf311c27d07,7a436f7b11c8c818313b03048e19a2f3bf616b44126df6172e65c700288c2300,7240ba597db479fbe91266c8cae3bd7ef472f158909c2e97d95de9697114ec5f,209fab89321a3fe3e053957c6e22f7673e6ed41b96a064f2856c8cff17995c27,160d98e5036d41a6d75312c7dc16cb99747cc22059d54314e4d4604b25162824,False,True,True,True,True,False,0,False,E:\my_organisation\Memoire Maruba\code\Spec2Testbench\artifacts\llm_deepseek\stub_frozen_20260721\wrdata_nominal\deepseek_refinement\trial_03
stub_frozen_20260721,wrdata_controlled_violation,deepseek_refinement,trial_01,deepseek-stub-v1,STUB,False,SOFTWARE_INTEGRATION_ONLY,deepseek-stub-v1,cb9c29f3d3ca93f4493c1477069d1b513996131143215817af0cdaf311c27d07,e92c07e3f71c59901d44290a2b602fdb9f533db715216d368c2d3ccbf9eda4c6,6a382aa0028aeb5610a48612eb5857b302c5a4263533ce08d92840bddcc5abb6,7d422928606fcd746d915e58229b103967b0f79e92c412f4d0be7ed654d3911e,e7b3148182428926817914268b54dfe936bb473681f6217d499423067cc60f41,False,True,True,True,True,False,0,False,E:\my_organisation\Memoire Maruba\code\Spec2Testbench\artifacts\llm_deepseek\stub_frozen_20260721\wrdata_controlled_violation\deepseek_refinement\trial_01
stub_frozen_20260721,wrdata_controlled_violation,deepseek_refinement,trial_02,deepseek-stub-v1,STUB,False,SOFTWARE_INTEGRATION_ONLY,deepseek-stub-v1,cb9c29f3d3ca93f4493c1477069d1b513996131143215817af0cdaf311c27d07,e92c07e3f71c59901d44290a2b602fdb9f533db715216d368c2d3ccbf9eda4c6,6a382aa0028aeb5610a48612eb5857b302c5a4263533ce08d92840bddcc5abb6,7d422928606fcd746d915e58229b103967b0f79e92c412f4d0be7ed654d3911e,0aeb2f8b35033515f667f70a89ce89c6f1ad11aaf339916663a8570ea6c4b649,False,True,True,True,True,False,0,False,E:\my_organisation\Memoire Maruba\code\Spec2Testbench\artifacts\llm_deepseek\stub_frozen_20260721\wrdata_controlled_violation\deepseek_refinement\trial_02
stub_frozen_20260721,wrdata_controlled_violation,deepseek_refinement,trial_03,deepseek-stub-v1,STUB,False,SOFTWARE_INTEGRATION_ONLY,deepseek-stub-v1,cb9c29f3d3ca93f4493c1477069d1b513996131143215817af0cdaf311c27d07,e92c07e3f71c59901d44290a2b602fdb9f533db715216d368c2d3ccbf9eda4c6,6a382aa0028aeb5610a48612eb5857b302c5a4263533ce08d92840bddcc5abb6,7d422928606fcd746d915e58229b103967b0f79e92c412f4d0be7ed654d3911e,3e31d4a74f05ece51b999dad7d7f85ef4fbfab570a0d7fe4d7eeb410fba4dd50,False,True,True,True,True,False,0,False,E:\my_organisation\Memoire Maruba\code\Spec2Testbench\artifacts\llm_deepseek\stub_frozen_20260721\wrdata_controlled_violation\deepseek_refinement\trial_03
